"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"wide-high-speed-density"
"08/15/2019 22:57:14:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"5","8","1500","0.05","bus flag","31","1.0127987378404009","0.06666666666666667","-0.0020811033790000266","0","-0.0020811033790000266","6","0","3"
"3","8","1500","0.05","bus flag","30","0.8639615090049096","0.0625","0.8225410423099042","0","0.8225410423099042","8","0","4"
"1","8","1500","0.05","bus flag","28","0.9697371788142247","0.07916666666666666","0.5343796325798245","0","0.5343796325798245","3","0","3"
"7","8","1500","0.05","bus flag","25","0.9017329359395108","0.07083333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","32","0.8433992593220045","0.07916666666666666","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","37","1.1106200301601912","0.075","-0.0025426681902646444","0","-0.0025426681902646444","4","0","1.3333333333333333"
"6","8","1500","0.05","bus flag","29","1.1132106393189423","0.06666666666666667","0.3112531854174634","0","0.3112531854174634","8","0","4"
"2","8","1500","0.05","bus flag","28","0.9251330394232198","0.09166666666666666","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","32","1.0209058479761381","0.06666666666666667","-0.0020811033790000266","0","-0.0020811033790000266","6","0","3"
"3","8","1500","0.05","bus flag","31","1.0403778137894457","0.06666666666666667","0.8225410423099042","0","0.8225410423099042","8","0","4"
"1","8","1500","0.05","bus flag","29","0.9792842161022154","0.07916666666666666","0.5343796325798245","0","0.5343796325798245","3","0","3"
